PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Croatia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,836.0
2019,Croatia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,10265.0
2019,Croatia,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,272.0
2018,Croatia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,724270.0
2018,Croatia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,5641.0
2019,Croatia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,749661.0
2019,Croatia,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,6155.0
2018,Croatia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,2802.0
2018,Croatia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,2.0
2019,Croatia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,43210.0
2019,Croatia,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,58.0
2018,Croatia,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,VALUE_IN_EUROS,931.0
2018,Croatia,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,QUANTITY_IN_100KG,1.0
2018,Croatia,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,65760.0
2018,Croatia,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,275.0
2019,Croatia,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,25176.0
2019,Croatia,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,194.0
2018,Croatia,ES,Fresh figs(1988-2500),IMPORT,VALUE_IN_EUROS,6110.0
2018,Croatia,ES,Fresh figs(1988-2500),IMPORT,QUANTITY_IN_100KG,35.0
2019,Croatia,ES,Fresh figs(1988-2500),IMPORT,VALUE_IN_EUROS,2296.0
2019,Croatia,ES,Fresh figs(1988-2500),IMPORT,QUANTITY_IN_100KG,2.0
2018,Croatia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,11701.0
2018,Croatia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,83.0
2019,Croatia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,45308.0
2019,Croatia,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,229.0
2018,Croatia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,188503.0
2018,Croatia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,2589.0
2019,Croatia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,212866.0
2019,Croatia,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,2942.0
2018,Croatia,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,2188934.0
2018,Croatia,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,27590.0
2019,Croatia,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,1653518.0
2019,Croatia,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,23923.0
2018,Croatia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,1822601.0
2018,Croatia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,16041.0
2019,Croatia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,1350880.0
2019,Croatia,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,13095.0
2018,Croatia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,67158.0
2018,Croatia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,171.0
2019,Croatia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,56593.0
2019,Croatia,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,108.0
2018,Croatia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,396482.0
2018,Croatia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,4049.0
2019,Croatia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,433117.0
2019,Croatia,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,4126.0
2018,Croatia,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,184592.0
2018,Croatia,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,910.0
2019,Croatia,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,215422.0
2019,Croatia,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,781.0
2018,Croatia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,806756.0
2018,Croatia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,7974.0
2019,Croatia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,778398.0
2019,Croatia,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,6916.0
2018,Croatia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,67278.0
2018,Croatia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,916.0
2019,Croatia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,138617.0
2019,Croatia,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,2310.0
2018,Croatia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,824865.0
2018,Croatia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,6578.0
2019,Croatia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,844453.0
2019,Croatia,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,5634.0
2018,Croatia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,743.0
2018,Croatia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,10.0
2019,Croatia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,221.0
2019,Croatia,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,2.0
2019,Croatia,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,VALUE_IN_EUROS,209.0
2019,Croatia,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Croatia,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,VALUE_IN_EUROS,2337.0
2018,Croatia,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,QUANTITY_IN_100KG,5.0
2018,Croatia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,1101584.0
2018,Croatia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,10664.0
2019,Croatia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,1095557.0
2019,Croatia,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,11019.0
2018,Croatia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,603.0
2018,Croatia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,2.0
2019,Croatia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,780.0
2019,Croatia,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,2.0
2018,Croatia,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,1764.0
2018,Croatia,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,1.0
2019,Croatia,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,4891.0
2019,Croatia,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,4.0
2018,Croatia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,145102.0
2018,Croatia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,904.0
2019,Croatia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,279957.0
2019,Croatia,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,2054.0
2018,Croatia,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,132706.0
2018,Croatia,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,1407.0
2019,Croatia,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,105763.0
2019,Croatia,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,1157.0
2018,Croatia,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,1193.0
2018,Croatia,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,9.0
2019,Croatia,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,834.0
2019,Croatia,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,5.0
2018,Croatia,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,63776.0
2018,Croatia,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,360.0
2019,Croatia,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,157534.0
2019,Croatia,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,805.0
2018,Croatia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,113932.0
2018,Croatia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,1257.0
2019,Croatia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,208697.0
2019,Croatia,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,1126.0
2019,Croatia,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,VALUE_IN_EUROS,905.0
2019,Croatia,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",IMPORT,QUANTITY_IN_100KG,10.0
2018,Croatia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,249606.0
2018,Croatia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,4383.0
2019,Croatia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,806967.0
2019,Croatia,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,12729.0
2018,Croatia,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,1034.0
2018,Croatia,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,4.0
2019,Croatia,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,1065.0
2019,Croatia,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,7.0
2018,Croatia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,48097.0
2018,Croatia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,685.0
2019,Croatia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,14317.0
2019,Croatia,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,127.0
2018,Croatia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,2076108.0
2018,Croatia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,13339.0
2019,Croatia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,2633479.0
2019,Croatia,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,15873.0
2018,Croatia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,21947.0
2018,Croatia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,182.0
2019,Croatia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,84649.0
2019,Croatia,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,437.0
2018,Croatia,ES,Fresh or chilled truffles(2007-2500),IMPORT,VALUE_IN_EUROS,22562.0
2018,Croatia,ES,Fresh or chilled truffles(2007-2500),IMPORT,QUANTITY_IN_100KG,1.0
2019,Croatia,ES,Fresh or chilled truffles(2007-2500),IMPORT,VALUE_IN_EUROS,111208.0
2019,Croatia,ES,Fresh or chilled truffles(2007-2500),IMPORT,QUANTITY_IN_100KG,2.0
2018,Croatia,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,VALUE_IN_EUROS,6388.0
2018,Croatia,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,QUANTITY_IN_100KG,29.0
2019,Croatia,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,VALUE_IN_EUROS,1263.0
2019,Croatia,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,QUANTITY_IN_100KG,8.0
2018,Croatia,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,73647.0
2018,Croatia,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,331.0
2019,Croatia,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,323962.0
2019,Croatia,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,2046.0
2018,Croatia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,319.0
2018,Croatia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,6.0
2019,Croatia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,989.0
2019,Croatia,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,8.0
2018,Croatia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,1029599.0
2018,Croatia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,14487.0
2019,Croatia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,1115418.0
2019,Croatia,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,15068.0
2018,Croatia,ES,Fresh or dried dates(1988-2500),IMPORT,VALUE_IN_EUROS,21246.0
2018,Croatia,ES,Fresh or dried dates(1988-2500),IMPORT,QUANTITY_IN_100KG,21.0
2019,Croatia,ES,Fresh or dried dates(1988-2500),IMPORT,VALUE_IN_EUROS,19043.0
2019,Croatia,ES,Fresh or dried dates(1988-2500),IMPORT,QUANTITY_IN_100KG,35.0
2018,Croatia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,42281.0
2018,Croatia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,551.0
2019,Croatia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,103718.0
2019,Croatia,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,1453.0
2018,Croatia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,16806.0
2018,Croatia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,131.0
2019,Croatia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,78277.0
2019,Croatia,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,801.0
2018,Croatia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,4279434.0
2018,Croatia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,35828.0
2019,Croatia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,4747229.0
2019,Croatia,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,52829.0
2018,Croatia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,66706.0
2018,Croatia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,263.0
2019,Croatia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,118780.0
2019,Croatia,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,582.0
2018,Croatia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,487104.0
2018,Croatia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,6283.0
2019,Croatia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,81451.0
2019,Croatia,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,1259.0
2018,Croatia,ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,383979.0
2018,Croatia,ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,5429.0
2019,Croatia,ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,221039.0
2019,Croatia,ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,2749.0
2018,Croatia,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,VALUE_IN_EUROS,10054.0
2018,Croatia,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,QUANTITY_IN_100KG,33.0
2019,Croatia,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,VALUE_IN_EUROS,7068.0
2019,Croatia,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,QUANTITY_IN_100KG,23.0
2018,Croatia,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,1256662.0
2018,Croatia,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,12236.0
2019,Croatia,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,1067573.0
2019,Croatia,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,11855.0
2018,Croatia,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,305464.0
2018,Croatia,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,3316.0
2019,Croatia,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,556556.0
2019,Croatia,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,6296.0
2018,Croatia,ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,256825.0
2018,Croatia,ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,1951.0
2019,Croatia,ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,185417.0
2019,Croatia,ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,1544.0
2018,Croatia,ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,20788.0
2018,Croatia,ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,131.0
2019,Croatia,ES,Fresh plums(1998-2500),IMPORT,VALUE_IN_EUROS,46045.0
2019,Croatia,ES,Fresh plums(1998-2500),IMPORT,QUANTITY_IN_100KG,434.0
2018,Croatia,ES,Fresh quinces(2012-2500),IMPORT,VALUE_IN_EUROS,8988.0
2018,Croatia,ES,Fresh quinces(2012-2500),IMPORT,QUANTITY_IN_100KG,82.0
2019,Croatia,ES,Fresh quinces(2012-2500),IMPORT,VALUE_IN_EUROS,10173.0
2019,Croatia,ES,Fresh quinces(2012-2500),IMPORT,QUANTITY_IN_100KG,98.0
2018,Croatia,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,144570.0
2018,Croatia,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,151.0
2019,Croatia,ES,Fresh raspberries(1988-2500),IMPORT,VALUE_IN_EUROS,234828.0
2019,Croatia,ES,Fresh raspberries(1988-2500),IMPORT,QUANTITY_IN_100KG,273.0
2018,Croatia,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,VALUE_IN_EUROS,1733.0
2018,Croatia,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,QUANTITY_IN_100KG,1.0
2019,Croatia,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,VALUE_IN_EUROS,1687.0
2019,Croatia,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),IMPORT,QUANTITY_IN_100KG,1.0
