PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2019,EU27,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,7804877.0
2019,EU27,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,71319.0
2018,EU27,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,9977713.0
2018,EU27,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,32990.0
2019,EU27,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,12743752.0
2019,EU27,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,41973.0
2018,EU27,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,10118491.0
2018,EU27,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,120519.0
2019,EU27,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,VALUE_IN_EUROS,9209548.0
2019,EU27,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),EXPORT,QUANTITY_IN_100KG,98367.0
2018,EU27,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,16055592.0
2018,EU27,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,106774.0
2019,EU27,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,16752107.0
2019,EU27,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,106540.0
2018,EU27,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,35557635.0
2018,EU27,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,287098.0
2019,EU27,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,24149969.0
2019,EU27,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,234056.0
2018,EU27,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,10811704.0
2018,EU27,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,78773.0
2019,EU27,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,8580128.0
2019,EU27,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,57529.0
2018,EU27,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,7796057.0
2018,EU27,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,65362.0
2019,EU27,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,8364809.0
2019,EU27,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,73291.0
2018,EU27,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,29711703.0
2018,EU27,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,446553.0
2019,EU27,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,40878555.0
2019,EU27,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,600185.0
2018,EU27,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,757086.0
2018,EU27,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,9263.0
2019,EU27,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,500701.0
2019,EU27,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,5750.0
2018,EU27,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,2833527.0
2018,EU27,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,11773.0
2019,EU27,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,VALUE_IN_EUROS,2673253.0
2019,EU27,ES,"Fresh pawpaws ""papayas""(1988-2500)",EXPORT,QUANTITY_IN_100KG,11098.0
2018,EU27,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,2850669.0
2018,EU27,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,38492.0
2019,EU27,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,3074306.0
2019,EU27,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,43365.0
2018,EU27,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,37406524.0
2018,EU27,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,493250.0
2019,EU27,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,35652870.0
2019,EU27,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,591902.0
2018,EU27,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,863454.0
2018,EU27,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,7341.0
2019,EU27,ES,Fresh persimmons(2012-2500),EXPORT,VALUE_IN_EUROS,834143.0
2019,EU27,ES,Fresh persimmons(2012-2500),EXPORT,QUANTITY_IN_100KG,8890.0
2018,EU27,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,10101347.0
2018,EU27,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,60033.0
2019,EU27,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,7009052.0
2019,EU27,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,48921.0
2018,EU27,ES,Fresh quinces(2012-2500),EXPORT,VALUE_IN_EUROS,36435.0
2018,EU27,ES,Fresh quinces(2012-2500),EXPORT,QUANTITY_IN_100KG,314.0
2019,EU27,ES,Fresh quinces(2012-2500),EXPORT,VALUE_IN_EUROS,74061.0
2019,EU27,ES,Fresh quinces(2012-2500),EXPORT,QUANTITY_IN_100KG,2099.0
2018,EU27,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,26981209.0
2018,EU27,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,46970.0
2019,EU27,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,25858900.0
2019,EU27,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,45086.0
2018,EU27,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,1702742.0
2018,EU27,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,1586.0
2019,EU27,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,VALUE_IN_EUROS,1570017.0
2019,EU27,ES,Fresh redcurrants(2012-2500)|Fresh red currants(1988-2006),EXPORT,QUANTITY_IN_100KG,1486.0
2018,EU27,ES,Fresh sloes(1988-2500),EXPORT,VALUE_IN_EUROS,122610.0
2018,EU27,ES,Fresh sloes(1988-2500),EXPORT,QUANTITY_IN_100KG,873.0
2019,EU27,ES,Fresh sloes(1988-2500),EXPORT,VALUE_IN_EUROS,140716.0
2019,EU27,ES,Fresh sloes(1988-2500),EXPORT,QUANTITY_IN_100KG,914.0
2018,EU27,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,VALUE_IN_EUROS,53587.0
2018,EU27,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,QUANTITY_IN_100KG,233.0
2019,EU27,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,VALUE_IN_EUROS,284450.0
2019,EU27,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,QUANTITY_IN_100KG,1202.0
2018,EU27,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,10294319.0
2018,EU27,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,39356.0
2019,EU27,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,14648748.0
2019,EU27,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,58566.0
2018,EU27,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,63740782.0
2018,EU27,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,932007.0
2019,EU27,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,VALUE_IN_EUROS,41387167.0
2019,EU27,ES,Fresh sweet oranges (excl. navel and white oranges)(2017-2500),EXPORT,QUANTITY_IN_100KG,654541.0
2018,EU27,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,63565534.0
2018,EU27,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,366577.0
2019,EU27,ES,Fresh table grapes(1998-2500),EXPORT,VALUE_IN_EUROS,80053571.0
2019,EU27,ES,Fresh table grapes(1998-2500),EXPORT,QUANTITY_IN_100KG,444024.0
2018,EU27,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,7697227.0
2018,EU27,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,181407.0
2019,EU27,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,6029076.0
2019,EU27,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,150725.0
2018,EU27,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,14087265.0
2018,EU27,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,207282.0
2019,EU27,ES,Fresh white oranges(2017-2500),EXPORT,VALUE_IN_EUROS,12433388.0
2019,EU27,ES,Fresh white oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,181076.0
2018,EU27,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,7550016.0
2018,EU27,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,60149.0
2019,EU27,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,9705492.0
2019,EU27,ES,"Garlic, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,64863.0
2018,EU27,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,17101821.0
2018,EU27,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,570484.0
2019,EU27,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,15551936.0
2019,EU27,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,344837.0
2018,EU27,ES,"Plantains, fresh(2012-2500)",EXPORT,VALUE_IN_EUROS,5590307.0
2018,EU27,ES,"Plantains, fresh(2012-2500)",EXPORT,QUANTITY_IN_100KG,79197.0
2019,EU27,ES,"Plantains, fresh(2012-2500)",EXPORT,VALUE_IN_EUROS,6336537.0
2019,EU27,ES,"Plantains, fresh(2012-2500)",EXPORT,QUANTITY_IN_100KG,85709.0
2018,EU27,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,8426471.0
2018,EU27,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,442849.0
2019,EU27,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,10774421.0
2019,EU27,ES,"Potatoes for manufacture of starch, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,415418.0
2018,EU27,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,135172731.0
2018,EU27,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,6522777.0
2019,EU27,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,VALUE_IN_EUROS,190856196.0
2019,EU27,ES,"Potatoes, fresh or chilled (excl. new potatoes from 1 January to 30 June, seed potatoes and potatoes for manufacture of starch)(1988-2500)",EXPORT,QUANTITY_IN_100KG,6199528.0
2018,EU27,ES,"Shallots, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,1188790.0
2018,EU27,ES,"Shallots, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,12439.0
2019,EU27,ES,"Shallots, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,2039938.0
2019,EU27,ES,"Shallots, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,15349.0
2018,EU27,ES,Sultanas(2005-2500),EXPORT,VALUE_IN_EUROS,825247.0
2018,EU27,ES,Sultanas(2005-2500),EXPORT,QUANTITY_IN_100KG,3942.0
2019,EU27,ES,Sultanas(2005-2500),EXPORT,VALUE_IN_EUROS,1036199.0
2019,EU27,ES,Sultanas(2005-2500),EXPORT,QUANTITY_IN_100KG,4642.0
2018,EU27,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,103872953.0
2018,EU27,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,1431390.0
2019,EU27,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,120997053.0
2019,EU27,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,1539774.0
2018,EU27,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,4052016.0
2018,EU27,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,126476.0
2019,EU27,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,5711338.0
2019,EU27,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,133802.0
2018,Finland,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,131091.0
2018,Finland,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,1588.0
2018,France,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,65535306.0
2018,France,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,1137907.0
2019,France,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,60867198.0
2019,France,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,1003910.0
2018,France,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,823.0
2018,France,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,5.0
2019,France,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,2209.0
2019,France,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,16.0
2018,France,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,385453.0
2018,France,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,3745.0
2019,France,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,624825.0
2019,France,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,8091.0
2018,France,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,3817.0
2018,France,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,14.0
2019,France,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,6702.0
2019,France,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,16.0
2018,France,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,74550.0
2018,France,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,106.0
2019,France,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,92566.0
2019,France,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,125.0
2018,France,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,74519.0
2018,France,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,244.0
2019,France,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,180509.0
2019,France,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,581.0
2018,France,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,50354.0
2018,France,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,155.0
2019,France,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,73026.0
2019,France,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,264.0
2018,France,ES,Dried pawpaws(1988-2500),EXPORT,VALUE_IN_EUROS,283.0
2018,France,ES,Dried pawpaws(1988-2500),EXPORT,QUANTITY_IN_100KG,1.0
2019,France,ES,Dried pawpaws(1988-2500),EXPORT,VALUE_IN_EUROS,154.0
2019,France,ES,Dried pawpaws(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,France,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,VALUE_IN_EUROS,41.0
2019,France,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2018,France,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,183.0
2018,France,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,France,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,36.0
2019,France,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,France,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,3030705.0
2018,France,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,15412.0
2019,France,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,4641073.0
2019,France,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,27326.0
2018,France,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,81526047.0
2018,France,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,790294.0
2019,France,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,49506409.0
2019,France,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,627946.0
2018,France,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,1165145.0
2018,France,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,10310.0
2019,France,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,511634.0
2019,France,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,8460.0
2018,France,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,37279.0
2018,France,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,37.0
2019,France,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,7994.0
2019,France,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,9.0
2018,France,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,152704.0
2018,France,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,265.0
2019,France,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,133348.0
2019,France,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,236.0
2018,France,ES,Fresh durians(2002-2500),EXPORT,VALUE_IN_EUROS,1991.0
2018,France,ES,Fresh durians(2002-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,France,ES,Fresh durians(2002-2500),EXPORT,VALUE_IN_EUROS,41578.0
2019,France,ES,Fresh durians(2002-2500),EXPORT,QUANTITY_IN_100KG,39.0
2018,France,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,53702.0
2018,France,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,219.0
2019,France,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,115608.0
2019,France,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,549.0
2018,France,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,3856.0
2018,France,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,21.0
2019,France,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,10614.0
2019,France,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,100.0
2018,France,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,VALUE_IN_EUROS,2885553.0
2018,France,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,QUANTITY_IN_100KG,20219.0
2019,France,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,VALUE_IN_EUROS,3942798.0
2019,France,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,QUANTITY_IN_100KG,22317.0
2018,France,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,2636049.0
2018,France,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,27847.0
2019,France,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,3582306.0
2019,France,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,31951.0
2018,France,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,2109551.0
2018,France,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,21773.0
2019,France,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,1802571.0
2019,France,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,18006.0
2018,France,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,654057.0
2018,France,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,15640.0
2019,France,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,440625.0
2019,France,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,24196.0
2018,France,ES,Fresh or chilled asparagus(1988-2500),EXPORT,VALUE_IN_EUROS,314720.0
2018,France,ES,Fresh or chilled asparagus(1988-2500),EXPORT,QUANTITY_IN_100KG,802.0
2019,France,ES,Fresh or chilled asparagus(1988-2500),EXPORT,VALUE_IN_EUROS,103597.0
2019,France,ES,Fresh or chilled asparagus(1988-2500),EXPORT,QUANTITY_IN_100KG,226.0
2018,France,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,331050.0
2018,France,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,2560.0
2019,France,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,VALUE_IN_EUROS,469909.0
2019,France,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",EXPORT,QUANTITY_IN_100KG,3966.0
2018,France,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,17950525.0
2018,France,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,598277.0
2019,France,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,17064547.0
2019,France,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,566870.0
2018,France,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,339153.0
2018,France,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,5359.0
2019,France,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,423091.0
2019,France,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,8272.0
2018,France,ES,Fresh or chilled capers(2012-2500),EXPORT,VALUE_IN_EUROS,98.0
2018,France,ES,Fresh or chilled capers(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,France,ES,Fresh or chilled capers(2012-2500),EXPORT,VALUE_IN_EUROS,166.0
2019,France,ES,Fresh or chilled capers(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,France,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,VALUE_IN_EUROS,3927846.0
2018,France,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,QUANTITY_IN_100KG,121718.0
