FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2018-12,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2018-12,TOMATE MADURO,HORTALIZAS FRUTO,0.88,MercaBarna
2018-12,TOMATE VERDE,HORTALIZAS FRUTO,1.10,MercaBarna
2018-12,VARIOS,OTROS OTROS,1.50,MercaBarna
2018-12,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2018-12,ZANAHORIA,HORTALIZAS RAIZ,0.54,MercaBarna
2019-01,ACELGAS,HORTALIZAS HOJA,1.00,MercaBarna
2019-01,AGUACATE,FRUTAS EXOTICAS,2.99,MercaBarna
2019-01,AJOS SECOS,HORTALIZAS BULBOS,1.51,MercaBarna
2019-01,AJOS TIERNOS,HORTALIZAS BULBOS,0.60,MercaBarna
2019-01,ALBARICOQUES,FRUTAS HUESO,1.50,MercaBarna
2019-01,ALCACHOFA,HORTALIZAS INFLORESC.,1.64,MercaBarna
2019-01,APIOS,HORTALIZAS HOJA,0.70,MercaBarna
2019-01,BATATA,HORTALIZAS TUBERCULO,0.80,MercaBarna
2019-01,BERENJENA LARGA,HORTALIZAS FRUTO,1.55,MercaBarna
2019-01,BERENJENA REDONDA,HORTALIZAS FRUTO,1.10,MercaBarna
2019-01,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2019-01,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2019-01,BROCOL,HORTALIZAS INFLORESC.,1.20,MercaBarna
2019-01,BROCULI,HORTALIZAS INFLORESC.,0.79,MercaBarna
2019-01,CALABACIN,HORTALIZAS FRUTO,1.33,MercaBarna
2019-01,CALABAZA,HORTALIZAS FRUTO,0.46,MercaBarna
2019-01,CALÇOTS,HORTALIZAS BULBOS,0.10,MercaBarna
2019-01,CARACOLES,OTROS OTROS,4.00,MercaBarna
2019-01,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2019-01,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2019-01,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2019-01,CEBOLLA SECA,HORTALIZAS BULBOS,0.46,MercaBarna
2019-01,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,1.04,MercaBarna
2019-01,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.75,MercaBarna
2019-01,CEREZAS,FRUTAS HUESO,6.08,MercaBarna
2019-01,CHAMPIÑONES,OTROS SETAS,1.57,MercaBarna
2019-01,CHIRIMOIA,FRUTAS EXOTICAS,1.78,MercaBarna
2019-01,CHIRIVIA,HORTALIZAS RAIZ,1.08,MercaBarna
2019-01,CIRUELA,FRUTAS HUESO,1.20,MercaBarna
2019-01,COCOS,FRUTAS EXOTICAS,1.05,MercaBarna
2019-01,COL BRUSELAS,HORTALIZAS HOJA,1.00,MercaBarna
2019-01,COLES,HORTALIZAS HOJA,0.92,MercaBarna
2019-01,COLES CHINA,HORTALIZAS HOJA,0.75,MercaBarna
2019-01,COLES LOMBARDA,HORTALIZAS HOJA,0.50,MercaBarna
2019-01,COLIFLOR,HORTALIZAS INFLORESC.,1.05,MercaBarna
2019-01,DATILES,FRUTAS OTRAS,1.80,MercaBarna
2019-01,ENDIBIAS,HORTALIZAS TALLOS,0.85,MercaBarna
2019-01,ESCAROLA,HORTALIZAS HOJA,0.95,MercaBarna
2019-01,ESPARRAGO BLANCO,HORTALIZAS TALLOS,2.75,MercaBarna
2019-01,ESPARRAGO VERDE,HORTALIZAS TALLOS,2.15,MercaBarna
2019-01,ESPINACAS,HORTALIZAS HOJA,1.03,MercaBarna
2019-01,FRUTAS CAQUIS,FRUTAS OTRAS,1.04,MercaBarna
2019-01,FRUTAS FRAMBUESA,FRUTAS OTRAS,6.00,MercaBarna
2019-01,FRUTAS FRESA,FRUTAS OTRAS,2.35,MercaBarna
2019-01,FRUTAS FRESON,FRUTAS OTRAS,2.47,MercaBarna
2019-01,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2019-01,FRUTAS GRANADAS,FRUTAS OTRAS,1.08,MercaBarna
2019-01,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2019-01,FRUTAS HIGOS,FRUTAS OTRAS,2.69,MercaBarna
2019-01,FRUTAS KIWIS,FRUTAS OTRAS,1.73,MercaBarna
2019-01,FRUTAS MELON AMARILLO,FRUTAS OTRAS,1.30,MercaBarna
2019-01,FRUTAS MELON GALIA,FRUTAS OTRAS,0.70,MercaBarna
2019-01,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2019-01,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.09,MercaBarna
2019-01,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-01,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,0.83,MercaBarna
2019-01,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.15,MercaBarna
2019-01,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.75,MercaBarna
2019-01,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,0.97,MercaBarna
2019-01,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,0.95,MercaBarna
2019-01,FRUTAS UVA BLANCA,FRUTAS OTRAS,1.66,MercaBarna
2019-01,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.06,MercaBarna
2019-01,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-01,GUISANTE,HORTALIZAS VAINA,2.23,MercaBarna
2019-01,HABAS,HORTALIZAS VAINA,1.49,MercaBarna
2019-01,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-01,JUDIA BOBI,HORTALIZAS VAINA,2.30,MercaBarna
2019-01,JUDIA FINA,HORTALIZAS VAINA,3.50,MercaBarna
2019-01,JUDIA PERONA,HORTALIZAS VAINA,4.01,MercaBarna
2019-01,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,3.42,MercaBarna
2019-01,LECHUGA ICEBERG,HORTALIZAS HOJA,0.47,MercaBarna
2019-01,LECHUGA LARGA,HORTALIZAS HOJA,0.65,MercaBarna
2019-01,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.63,MercaBarna
2019-01,LICHIS,FRUTAS EXOTICAS,2.45,MercaBarna
2019-01,LIMA,FRUTAS CITRICOS,2.08,MercaBarna
2019-01,LIMON,FRUTAS CITRICOS,1.02,MercaBarna
2019-01,MAIZ,OTROS OTROS,1.95,MercaBarna
2019-01,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.64,MercaBarna
2019-01,MANDARINA SATSUMA,FRUTAS CITRICOS,1.14,MercaBarna
2019-01,MANDARINAS SIN DETER.,FRUTAS CITRICOS,1.10,MercaBarna
2019-01,MANGOS,FRUTAS EXOTICAS,2.40,MercaBarna
2019-01,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.75,MercaBarna
2019-01,MANZANA BICOLOR,FRUTAS SEMILLA,0.85,MercaBarna
2019-01,MANZANA ROJA,FRUTAS SEMILLA,0.91,MercaBarna
2019-01,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.91,MercaBarna
2019-01,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.20,MercaBarna
2019-01,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-01,MELOCOTON AMARILLO,FRUTAS HUESO,1.50,MercaBarna
2019-01,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.59,MercaBarna
2019-01,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.80,MercaBarna
2019-01,MEMBRILLO,FRUTAS SEMILLA,0.84,MercaBarna
2019-01,NABO,HORTALIZAS RAIZ,0.95,MercaBarna
2019-01,NARANJA,FRUTAS CITRICOS,0.60,MercaBarna
2019-01,NASHIS,FRUTAS SEMILLA,1.10,MercaBarna
2019-01,NECTARINA PULPA AMARILLA,FRUTAS HUESO,1.50,MercaBarna
2019-01,NECTARINA PULPA BLANCA,FRUTAS HUESO,1.50,MercaBarna
2019-01,NISPERO,FRUTAS SEMILLA,1.70,MercaBarna
2019-01,NÃSCALOS,OTROS SETAS,12.00,MercaBarna
2019-01,PAPAYAS,FRUTAS EXOTICAS,2.60,MercaBarna
2019-01,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.48,MercaBarna
2019-01,PATATA ROJA,HORTALIZAS TUBERCULO,0.52,MercaBarna
2019-01,PEPINO,HORTALIZAS FRUTO,0.95,MercaBarna
2019-01,PERA BLANQUILLA,FRUTAS SEMILLA,0.83,MercaBarna
2019-01,PERA DE INVIERNO,FRUTAS SEMILLA,0.99,MercaBarna
2019-01,PERA DE VERANO,FRUTAS SEMILLA,1.10,MercaBarna
2019-01,PERA TEMPRANA,FRUTAS SEMILLA,1.55,MercaBarna
2019-01,PEREJIL,HORTALIZAS HOJA,0.45,MercaBarna
2019-01,PIMIENTO LAMUYO,HORTALIZAS FRUTO,1.13,MercaBarna
2019-01,PIMIENTO ROJO,HORTALIZAS FRUTO,1.34,MercaBarna
2019-01,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.16,MercaBarna
2019-01,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2019-01,POMELO,FRUTAS CITRICOS,0.90,MercaBarna
2019-01,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-01,RABANOS,HORTALIZAS RAIZ,0.35,MercaBarna
2019-01,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2019-01,REMOLACHA,HORTALIZAS RAIZ,0.80,MercaBarna
2019-01,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2019-01,SECO CASTAÑAS,FRUTAS FRUTO,3.05,MercaBarna
2019-01,SECO NUECES,FRUTAS FRUTO,3.00,MercaBarna
2019-01,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2019-01,TOMATE MADURO,HORTALIZAS FRUTO,0.94,MercaBarna
2019-01,TOMATE VERDE,HORTALIZAS FRUTO,1.07,MercaBarna
2019-01,VARIOS,OTROS OTROS,1.50,MercaBarna
2019-01,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2019-01,ZANAHORIA,HORTALIZAS RAIZ,0.50,MercaBarna
2019-02,ACELGAS,HORTALIZAS HOJA,0.77,MercaBarna
2019-02,AGUACATE,FRUTAS EXOTICAS,3.00,MercaBarna
2019-02,AJOS SECOS,HORTALIZAS BULBOS,1.50,MercaBarna
2019-02,AJOS TIERNOS,HORTALIZAS BULBOS,0.60,MercaBarna
2019-02,ALBARICOQUES,FRUTAS HUESO,1.50,MercaBarna
2019-02,ALCACHOFA,HORTALIZAS INFLORESC.,1.34,MercaBarna
2019-02,APIOS,HORTALIZAS HOJA,0.70,MercaBarna
2019-02,BATATA,HORTALIZAS TUBERCULO,0.80,MercaBarna
2019-02,BERENJENA LARGA,HORTALIZAS FRUTO,1.04,MercaBarna
2019-02,BERENJENA REDONDA,HORTALIZAS FRUTO,1.10,MercaBarna
2019-02,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2019-02,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2019-02,BROCOL,HORTALIZAS INFLORESC.,1.30,MercaBarna
2019-02,BROCULI,HORTALIZAS INFLORESC.,1.01,MercaBarna
2019-02,CALABACIN,HORTALIZAS FRUTO,1.03,MercaBarna
2019-02,CALABAZA,HORTALIZAS FRUTO,0.50,MercaBarna
2019-02,CALÇOTS,HORTALIZAS BULBOS,0.11,MercaBarna
2019-02,CARACOLES,OTROS OTROS,4.00,MercaBarna
2019-02,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2019-02,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2019-02,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2019-02,CEBOLLA SECA,HORTALIZAS BULBOS,0.48,MercaBarna
2019-02,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-02,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.81,MercaBarna
2019-02,CEREZAS,FRUTAS HUESO,7.00,MercaBarna
2019-02,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2019-02,CHIRIMOIA,FRUTAS EXOTICAS,1.80,MercaBarna
2019-02,CHIRIVIA,HORTALIZAS RAIZ,1.10,MercaBarna
2019-02,CIRUELA,FRUTAS HUESO,1.20,MercaBarna
2019-02,COCOS,FRUTAS EXOTICAS,1.05,MercaBarna
2019-02,COL BRUSELAS,HORTALIZAS HOJA,1.00,MercaBarna
2019-02,COLES,HORTALIZAS HOJA,1.06,MercaBarna
2019-02,COLES CHINA,HORTALIZAS HOJA,0.75,MercaBarna
2019-02,COLES LOMBARDA,HORTALIZAS HOJA,0.50,MercaBarna
2019-02,COLIFLOR,HORTALIZAS INFLORESC.,0.91,MercaBarna
2019-02,DATILES,FRUTAS OTRAS,1.80,MercaBarna
2019-02,ENDIBIAS,HORTALIZAS TALLOS,0.91,MercaBarna
2019-02,ESCAROLA,HORTALIZAS HOJA,0.79,MercaBarna
2019-02,ESPARRAGO BLANCO,HORTALIZAS TALLOS,2.75,MercaBarna
2019-02,ESPARRAGO VERDE,HORTALIZAS TALLOS,2.15,MercaBarna
2019-02,ESPINACAS,HORTALIZAS HOJA,0.71,MercaBarna
2019-02,FRUTAS CAQUIS,FRUTAS OTRAS,1.10,MercaBarna
2019-02,FRUTAS FRAMBUESA,FRUTAS OTRAS,6.00,MercaBarna
2019-02,FRUTAS FRESA,FRUTAS OTRAS,2.49,MercaBarna
2019-02,FRUTAS FRESON,FRUTAS OTRAS,2.72,MercaBarna
2019-02,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2019-02,FRUTAS GRANADAS,FRUTAS OTRAS,1.00,MercaBarna
2019-02,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2019-02,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.85,MercaBarna
2019-02,FRUTAS HIGOS,FRUTAS OTRAS,2.80,MercaBarna
2019-02,FRUTAS KIWIS,FRUTAS OTRAS,1.70,MercaBarna
2019-02,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.95,MercaBarna
2019-02,FRUTAS MELON GALIA,FRUTAS OTRAS,0.70,MercaBarna
2019-02,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2019-02,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.26,MercaBarna
2019-02,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-02,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,0.90,MercaBarna
2019-02,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.16,MercaBarna
2019-02,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,0.81,MercaBarna
2019-02,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,1.00,MercaBarna
2019-02,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,1.00,MercaBarna
2019-02,FRUTAS UVA BLANCA,FRUTAS OTRAS,2.30,MercaBarna
2019-02,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.25,MercaBarna
2019-02,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-02,GUISANTE,HORTALIZAS VAINA,2.70,MercaBarna
2019-02,HABAS,HORTALIZAS VAINA,1.75,MercaBarna
2019-02,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-02,JUDIA BOBI,HORTALIZAS VAINA,2.30,MercaBarna
2019-02,JUDIA FINA,HORTALIZAS VAINA,3.50,MercaBarna
2019-02,JUDIA PERONA,HORTALIZAS VAINA,5.43,MercaBarna
2019-02,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,3.50,MercaBarna
2019-02,LECHUGA ICEBERG,HORTALIZAS HOJA,0.53,MercaBarna
2019-02,LECHUGA LARGA,HORTALIZAS HOJA,0.60,MercaBarna
2019-02,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.70,MercaBarna
2019-02,LICHIS,FRUTAS EXOTICAS,2.45,MercaBarna
2019-02,LIMA,FRUTAS CITRICOS,2.10,MercaBarna
2019-02,LIMON,FRUTAS CITRICOS,0.85,MercaBarna
2019-02,MAIZ,OTROS OTROS,1.95,MercaBarna
2019-02,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.90,MercaBarna
2019-02,MANDARINA SATSUMA,FRUTAS CITRICOS,1.15,MercaBarna
2019-02,MANDARINAS SIN DETER.,FRUTAS CITRICOS,0.60,MercaBarna
2019-02,MANGOS,FRUTAS EXOTICAS,2.40,MercaBarna
2019-02,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.75,MercaBarna
2019-02,MANZANA BICOLOR,FRUTAS SEMILLA,0.90,MercaBarna
2019-02,MANZANA ROJA,FRUTAS SEMILLA,0.75,MercaBarna
2019-02,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.89,MercaBarna
2019-02,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.20,MercaBarna
2019-02,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-02,MELOCOTON AMARILLO,FRUTAS HUESO,1.50,MercaBarna
2019-02,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.60,MercaBarna
2019-02,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.80,MercaBarna
2019-02,MEMBRILLO,FRUTAS SEMILLA,0.85,MercaBarna
2019-02,NABO,HORTALIZAS RAIZ,1.00,MercaBarna
2019-02,NARANJA,FRUTAS CITRICOS,0.60,MercaBarna
2019-02,NECTARINA PULPA AMARILLA,FRUTAS HUESO,1.50,MercaBarna
2019-02,NECTARINA PULPA BLANCA,FRUTAS HUESO,1.50,MercaBarna
2019-02,NISPERO,FRUTAS SEMILLA,1.70,MercaBarna
2019-02,NÃSCALOS,OTROS SETAS,12.00,MercaBarna
2019-02,PAPAYAS,FRUTAS EXOTICAS,2.60,MercaBarna
2019-02,PATATA BLANCA CALIDAD MONA LISA,HORTALIZAS TUBERCULO,0.52,MercaBarna
2019-02,PATATA ROJA,HORTALIZAS TUBERCULO,0.55,MercaBarna
2019-02,PEPINO,HORTALIZAS FRUTO,1.20,MercaBarna
2019-02,PERA BLANQUILLA,FRUTAS SEMILLA,0.92,MercaBarna
2019-02,PERA DE INVIERNO,FRUTAS SEMILLA,0.85,MercaBarna
2019-02,PERA DE VERANO,FRUTAS SEMILLA,1.10,MercaBarna
2019-02,PERA TEMPRANA,FRUTAS SEMILLA,1.55,MercaBarna
2019-02,PEREJIL,HORTALIZAS HOJA,0.52,MercaBarna
2019-02,PIMIENTO LAMUYO,HORTALIZAS FRUTO,0.88,MercaBarna
2019-02,PIMIENTO ROJO,HORTALIZAS FRUTO,1.39,MercaBarna
2019-02,PIMIENTO VERDE ITALIANO,HORTALIZAS FRUTO,1.38,MercaBarna
2019-02,PITAHAYA,FRUTAS EXOTICAS,2.70,MercaBarna
2019-02,POMELO,FRUTAS CITRICOS,0.96,MercaBarna
2019-02,PUERROS,HORTALIZAS BULBOS,1.15,MercaBarna
2019-02,RABANOS,HORTALIZAS RAIZ,0.35,MercaBarna
2019-02,RAMBUTAN,FRUTAS EXOTICAS,5.00,MercaBarna
2019-02,REMOLACHA,HORTALIZAS RAIZ,0.80,MercaBarna
2019-02,SECO ALMENDRAS,FRUTAS FRUTO,3.80,MercaBarna
2019-02,SECO CASTAÑAS,FRUTAS FRUTO,3.00,MercaBarna
2019-02,SECO NUECES,FRUTAS FRUTO,3.23,MercaBarna
2019-02,SETAS SIN DETERMINAR,OTROS SETAS,10.00,MercaBarna
2019-02,TOMATE MADURO,HORTALIZAS FRUTO,0.90,MercaBarna
2019-02,TOMATE VERDE,HORTALIZAS FRUTO,0.93,MercaBarna
2019-02,VARIOS,OTROS OTROS,1.50,MercaBarna
2019-02,VERDURAS OTRAS,HORTALIZAS OTROS,0.70,MercaBarna
2019-02,ZANAHORIA,HORTALIZAS RAIZ,0.50,MercaBarna
2019-03,ACELGAS,HORTALIZAS HOJA,0.56,MercaBarna
2019-03,AGUACATE,FRUTAS EXOTICAS,3.06,MercaBarna
2019-03,AJOS SECOS,HORTALIZAS BULBOS,1.50,MercaBarna
2019-03,AJOS TIERNOS,HORTALIZAS BULBOS,0.60,MercaBarna
2019-03,ALBARICOQUES,FRUTAS HUESO,1.50,MercaBarna
2019-03,ALCACHOFA,HORTALIZAS INFLORESC.,1.10,MercaBarna
2019-03,APIOS,HORTALIZAS HOJA,0.70,MercaBarna
2019-03,BATATA,HORTALIZAS TUBERCULO,0.80,MercaBarna
2019-03,BERENJENA LARGA,HORTALIZAS FRUTO,0.62,MercaBarna
2019-03,BERENJENA REDONDA,HORTALIZAS FRUTO,0.78,MercaBarna
2019-03,BERROS,HORTALIZAS HOJA,0.60,MercaBarna
2019-03,BORRAJA,HORTALIZAS HOJA,0.90,MercaBarna
2019-03,BROCOL,HORTALIZAS INFLORESC.,1.52,MercaBarna
2019-03,BROCULI,HORTALIZAS INFLORESC.,0.81,MercaBarna
2019-03,CALABACIN,HORTALIZAS FRUTO,0.65,MercaBarna
2019-03,CALABAZA,HORTALIZAS FRUTO,0.48,MercaBarna
2019-03,CALÇOTS,HORTALIZAS BULBOS,0.14,MercaBarna
2019-03,CARACOLES,OTROS OTROS,4.00,MercaBarna
2019-03,CARAMBOLA,FRUTAS EXOTICAS,5.00,MercaBarna
2019-03,CARDOS,HORTALIZAS HOJA,0.65,MercaBarna
2019-03,CAÑA DE AZUCAR,OTROS OTROS,1.00,MercaBarna
2019-03,CEBOLLA SECA,HORTALIZAS BULBOS,0.48,MercaBarna
2019-03,CEBOLLA SECA FIGUERAS,HORTALIZAS BULBOS,1.24,MercaBarna
2019-03,CEBOLLA TIERNA,HORTALIZAS BULBOS,0.80,MercaBarna
2019-03,CEREZAS,FRUTAS HUESO,7.00,MercaBarna
2019-03,CHAMPIÑONES,OTROS SETAS,1.55,MercaBarna
2019-03,CHIRIMOIA,FRUTAS EXOTICAS,1.74,MercaBarna
2019-03,CHIRIVIA,HORTALIZAS RAIZ,1.10,MercaBarna
2019-03,CIRUELA,FRUTAS HUESO,1.20,MercaBarna
2019-03,COCOS,FRUTAS EXOTICAS,1.05,MercaBarna
2019-03,COL BRUSELAS,HORTALIZAS HOJA,1.00,MercaBarna
2019-03,COLES,HORTALIZAS HOJA,0.63,MercaBarna
2019-03,COLES CHINA,HORTALIZAS HOJA,0.75,MercaBarna
2019-03,COLES LOMBARDA,HORTALIZAS HOJA,0.50,MercaBarna
2019-03,COLIFLOR,HORTALIZAS INFLORESC.,0.71,MercaBarna
2019-03,DATILES,FRUTAS OTRAS,1.80,MercaBarna
2019-03,ENDIBIAS,HORTALIZAS TALLOS,1.00,MercaBarna
2019-03,ESCAROLA,HORTALIZAS HOJA,0.62,MercaBarna
2019-03,ESPARRAGO BLANCO,HORTALIZAS TALLOS,2.75,MercaBarna
2019-03,ESPARRAGO VERDE,HORTALIZAS TALLOS,2.15,MercaBarna
2019-03,ESPINACAS,HORTALIZAS HOJA,0.66,MercaBarna
2019-03,FRUTAS CAQUIS,FRUTAS OTRAS,1.10,MercaBarna
2019-03,FRUTAS FRAMBUESA,FRUTAS OTRAS,6.00,MercaBarna
2019-03,FRUTAS FRESA,FRUTAS OTRAS,12.79,MercaBarna
2019-03,FRUTAS FRESON,FRUTAS OTRAS,2.09,MercaBarna
2019-03,FRUTAS FRUTAS SIN DETERMINAR,FRUTAS OTRAS,0.90,MercaBarna
2019-03,FRUTAS GRANADAS,FRUTAS OTRAS,1.00,MercaBarna
2019-03,FRUTAS GROSELLA,FRUTAS OTRAS,11.00,MercaBarna
2019-03,FRUTAS HIGO CHUMBO,FRUTAS OTRAS,1.85,MercaBarna
2019-03,FRUTAS HIGOS,FRUTAS OTRAS,2.80,MercaBarna
2019-03,FRUTAS KIWIS,FRUTAS OTRAS,1.73,MercaBarna
2019-03,FRUTAS MELON AMARILLO,FRUTAS OTRAS,0.80,MercaBarna
2019-03,FRUTAS MELON GALIA,FRUTAS OTRAS,0.70,MercaBarna
2019-03,FRUTAS MELON SIN DETERMINAR,FRUTAS OTRAS,1.00,MercaBarna
2019-03,FRUTAS MELON VERDE PIEL DE SAPO,FRUTAS OTRAS,1.30,MercaBarna
2019-03,FRUTAS MORA,FRUTAS OTRAS,7.50,MercaBarna
2019-03,FRUTAS PIÑA TROPICAL,FRUTAS OTRAS,0.92,MercaBarna
2019-03,FRUTAS PLATANOS CANARIOS,FRUTAS OTRAS,1.22,MercaBarna
2019-03,FRUTAS PLATANOS IMPORTACION,FRUTAS OTRAS,1.03,MercaBarna
2019-03,FRUTAS SANDIA CON GRANA,FRUTAS OTRAS,1.19,MercaBarna
2019-03,FRUTAS SANDIA SIN GRANA,FRUTAS OTRAS,1.50,MercaBarna
2019-03,FRUTAS UVA BLANCA,FRUTAS OTRAS,2.51,MercaBarna
2019-03,FRUTAS UVA NEGRA,FRUTAS OTRAS,2.26,MercaBarna
2019-03,GIRGOLAS,OTROS SETAS,2.50,MercaBarna
2019-03,GUISANTE,HORTALIZAS VAINA,2.54,MercaBarna
2019-03,HABAS,HORTALIZAS VAINA,1.20,MercaBarna
2019-03,HINOJO,HORTALIZAS HOJA,0.85,MercaBarna
2019-03,JUDIA BOBI,HORTALIZAS VAINA,2.78,MercaBarna
2019-03,JUDIA FINA,HORTALIZAS VAINA,3.55,MercaBarna
2019-03,JUDIA PERONA,HORTALIZAS VAINA,3.32,MercaBarna
2019-03,JUDIAS SIN DETERMINAR,HORTALIZAS VAINA,3.50,MercaBarna
2019-03,LECHUGA ICEBERG,HORTALIZAS HOJA,0.38,MercaBarna
2019-03,LECHUGA LARGA,HORTALIZAS HOJA,0.52,MercaBarna
2019-03,LECHUGA SIN DETERMINAR,HORTALIZAS HOJA,0.70,MercaBarna
2019-03,LIMA,FRUTAS CITRICOS,2.10,MercaBarna
2019-03,LIMON,FRUTAS CITRICOS,0.75,MercaBarna
2019-03,MAIZ,OTROS OTROS,1.95,MercaBarna
2019-03,MANDARINA CLEMENTINA,FRUTAS CITRICOS,0.90,MercaBarna
2019-03,MANDARINA SATSUMA,FRUTAS CITRICOS,1.13,MercaBarna
2019-03,MANDARINAS SIN DETER.,FRUTAS CITRICOS,0.76,MercaBarna
2019-03,MANGOS,FRUTAS EXOTICAS,2.40,MercaBarna
2019-03,MANZANA AMARILLA GOLDEN,FRUTAS SEMILLA,0.71,MercaBarna
2019-03,MANZANA BICOLOR,FRUTAS SEMILLA,0.85,MercaBarna
2019-03,MANZANA ROJA,FRUTAS SEMILLA,0.82,MercaBarna
2019-03,MANZANA VERDE GRANNY SMITH,FRUTAS SEMILLA,0.83,MercaBarna
2019-03,MANZANAS SIN DETERMINAR,FRUTAS SEMILLA,1.03,MercaBarna
2019-03,MARACUYA,FRUTAS EXOTICAS,4.40,MercaBarna
2019-03,MELOCOTON AMARILLO,FRUTAS HUESO,1.50,MercaBarna
2019-03,MELOCOTON ROJO P.BLANCA,FRUTAS HUESO,1.65,MercaBarna
2019-03,MELOCOTONES ROJOS P.AMARILLA,FRUTAS HUESO,1.80,MercaBarna
2019-03,MEMBRILLO,FRUTAS SEMILLA,0.85,MercaBarna
2019-03,NABO,HORTALIZAS RAIZ,1.00,MercaBarna
2019-03,NARANJA,FRUTAS CITRICOS,0.69,MercaBarna
2019-03,NASHIS,FRUTAS SEMILLA,1.10,MercaBarna
