INICIO,FIN,GRUPO,SECTOR,SUBSECTOR,PRODUCTO,TIPO,SUBTIPO,POSICION,PRECIO,UNIDAD
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,74",Euros/kg
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,91",Euros/kg
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,44",Euros/kg
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,"1,99",Euros/kg
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,"1,75",Euros/kg
9/4/2018,4/15/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,"1,41",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Citricos,LIMON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,94",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Citricos,MANDARINA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,25",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Citricos,NARANJA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,75",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Citricos,POMELO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,98",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,COMUNA,Agricultor,"5,04",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales de cáscara,ALMENDRA,PEPITA,MARCONA,Agricultor,"5,49",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"4,06",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"3,5",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"2,41",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,HASS,Agricultor,"3,16",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"3,16",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,37",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,AGUACATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,81",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,54",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,68",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,34",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"0,68",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,CHIRIMOYA,SIN ESPECIFICAR,FINO DE JETE,Agricultor,"1,45",Euros/kg
4/16/2018,4/22/2018,Agrícola,Frutales,Frutales no cítricos,MANGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,98",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Frutos rojos,ARANDANO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"4,3",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Frutos rojos,FRAMBUESA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"5,93",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,56",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,01",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Frutos rojos,FRESÓN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,67",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,AJO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,8",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,CEBOLLA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,41",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ESPARRAGO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"5,01",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ESPARRAGO,VERDE,SIN ESPECIFICAR,Agricultor,"1,17",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,LECHUGA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,87",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,94",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas al aire libre,ZANAHORIA,NANTESA,SIN ESPECIFICAR,Agricultor,"0,5",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,69",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,36",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Agricultor,"0,08",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,LARGA,SIN ESPECIFICAR,Subasta,"0,38",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,14",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,86",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,24",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,BERENJENA,RAYADA,SIN ESPECIFICAR,Subasta,"0,89",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,63",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,48",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,09",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,3",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Agricultor,"0,21",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,CALABACIN,VERDE,SIN ESPECIFICAR,Subasta,"0,29",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"2,24",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"3,99",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"1,43",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Agricultor,"0,6",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,PLANA,SIN ESPECIFICAR,Subasta,"1,47",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"2,38",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Agricultor,"0,77",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,JUDIA VERDE,REDONDA,SIN ESPECIFICAR,Subasta,"2,67",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,44",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,GALIA,SIN ESPECIFICAR,Agricultor,"0,88",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,GALIA,SIN ESPECIFICAR,Agricultor,"0,26",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,PIEL DE SAPO,SIN ESPECIFICAR,Agricultor,1,Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,MELON,PIEL DE SAPO,SIN ESPECIFICAR,Agricultor,"0,58",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,63",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,32",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Agricultor,"0,15",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,CORTO O TIPO ESPAÑOL,SIN ESPECIFICAR,Subasta,"0,35",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,32",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Agricultor,"0,11",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,LARGO TIPO HOLANDÉS O ALMERÍA,SIN ESPECIFICAR,Subasta,"0,37",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,3",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Agricultor,"0,08",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,MEDIO LARGO O TIPO FRANCÉS,SIN ESPECIFICAR,Subasta,"0,33",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,46",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PEPINO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,33",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,15",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"0,4",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Agricultor,"0,16",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,AMARILLO,Subasta,"0,39",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"0,45",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,NARANJA,Agricultor,"0,06",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,33",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Agricultor,"0,13",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,ROJO,Subasta,"0,26",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"0,09",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Agricultor,"0,13",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,SIN ESPECIFICAR,Subasta,"0,05",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,27",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Agricultor,"0,08",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,CALIFORNIA,VERDE,Subasta,"0,22",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"1,19",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,DULCE CÓNICO,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,88",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Agricultor,"0,55",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,ITALIANO,SIN ESPECIFICAR,Subasta,"0,94",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,37",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Agricultor,"0,11",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,ROJO,Subasta,"0,39",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,43",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Agricultor,"0,14",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,SIN ESPECIFICAR,Subasta,"0,45",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,5",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Agricultor,"0,2",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,LAMUYO,VERDE,Subasta,"0,52",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"1,4",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,08",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"2,63",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,PIMIENTO,SNACK,SIN ESPECIFICAR,Agricultor,"0,43",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,48",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,MINI,SIN ESPECIFICAR,Agricultor,"0,7",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,MINI,SIN ESPECIFICAR,Agricultor,"0,42",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,NEGRA,CON SEMILLAS,Agricultor,"0,66",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,NEGRA,CON SEMILLAS,Agricultor,"0,53",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,NEGRA,SIN SEMILLAS,Agricultor,"0,76",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,NEGRA,SIN SEMILLAS,Agricultor,"0,54",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,74",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,SANDIA,RAYADA,SIN ESPECIFICAR,Agricultor,"0,47",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"1,1",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"1,65",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Agricultor,"0,87",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,ASURCADO ,SIN ESPECIFICAR,Subasta,"1,33",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,4",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Agricultor,"0,18",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LARGA VIDA,SIN ESPECIFICAR,Subasta,"0,34",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,48",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Agricultor,"0,48",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,LISO,SIN ESPECIFICAR,Subasta,"0,53",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,77",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,SIN ESPECIFICAR,SIN ESPECIFICAR,Agricultor,"0,42",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,4",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Agricultor,"0,2",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,PERA,SIN ESPECIFICAR,Subasta,"0,51",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,38",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Agricultor,"0,23",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,RAMA,SIN ESPECIFICAR,Subasta,"0,38",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"1,22",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,"0,22",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"0,67",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,"0,31",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,"0,92",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"1,52",Euros/kg
4/16/2018,4/22/2018,Agrícola,Hortalizas,Hortícolas protegidos,TOMATE,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,"0,87",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,BERENJENA (ECO),LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,72",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,CALABACIN (ECO),VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,45",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PEPINO (ECO),TIPO HOLANDÉS O ALMERÍA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,88",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),AMARILLO (ECO),Agricultor,"1,26",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),ROJO (ECO),Agricultor,"1,21",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),CALIFORNIA (ECO),VERDE (ECO),Agricultor,"0,86",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),ROJO (ECO),Agricultor,"1,97",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,PIMIENTO (ECO),DULCE CÓNICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"1,1",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,SANDIA (ECO),MINI (ECO),RAYADA (ECO),Agricultor,"0,77",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,7",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,98",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,"0,47",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,"2,02",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,"1,7",Euros/kg
4/16/2018,4/22/2018,Agricultura ecológica,Hortalizas ecológicas,Hortícolas protegidos ecológicos,TOMATE (ECO),TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,"1,48",Euros/kg
4/23/2018,4/29/2018,Agrícola,Frutales,Citricos,LIMON,SIN ESPECIFICAR,SIN ESPECIFICAR,Mercas,"0,89",Euros/kg
